# Wavenumber, Intensity, Intensity Filtered at 125.00 cm width 35.00 order 2
3.782750000000000000e+03,-1.771103749999999977e+01,-1.632719651911468617e+01
3.783713999999999942e+03,-1.784293333000000104e+01,-1.607210127187002513e+01
3.784677999999999884e+03,-1.792118749999999849e+01,-1.578199779622049803e+01
3.785643000000000029e+03,-1.795333332999999953e+01,-1.546328889687390351e+01
3.786606999999999971e+03,-1.796561249999999887e+01,-1.513965097015466199e+01
3.787570999999999913e+03,-1.798789999999999978e+01,-1.483714627979738587e+01
3.788536000000000058e+03,-1.803804166999999836e+01,-1.457178380724167255e+01
3.789500000000000000e+03,-1.811396249999999952e+01,-1.434309910672228483e+01
3.790463999999999942e+03,-1.819638332999999975e+01,-1.413491666021839421e+01
3.791427999999999884e+03,-1.826111666999999983e+01,-1.392692264513729583e+01
3.792393000000000029e+03,-1.829357917000000100e+01,-1.370666203722697496e+01
3.793356999999999971e+03,-1.829728332999999907e+01,-1.347777069890315182e+01
3.794320999999999913e+03,-1.829167083000000105e+01,-1.325692586532907846e+01
3.795284999999999854e+03,-1.830141666999999828e+01,-1.306554708869916759e+01
3.796250000000000000e+03,-1.834306249999999849e+01,-1.291785845470463734e+01
3.797213999999999942e+03,-1.841607499999999931e+01,-1.281343211146992012e+01
3.798177999999999884e+03,-1.850188749999999871e+01,-1.273590182828294992e+01
3.799141999999999825e+03,-1.857343750000000071e+01,-1.266201193664618430e+01
3.800106000000000222e+03,-1.861068750000000094e+01,-1.257474232201570885e+01
3.801070999999999913e+03,-1.861309166999999931e+01,-1.247313803291158685e+01
3.802034999999999854e+03,-1.859889167000000043e+01,-1.237244114902510894e+01
3.802998999999999796e+03,-1.859288749999999979e+01,-1.229309649116978775e+01
3.803963999999999942e+03,-1.861029166999999873e+01,-1.224797892248157360e+01
3.804927999999999884e+03,-1.864845417000000083e+01,-1.223493832820252436e+01
3.805891999999999825e+03,-1.868950832999999889e+01,-1.223889830909536514e+01
3.806856000000000222e+03,-1.871292916999999889e+01,-1.224233494620463425e+01
3.807820999999999913e+03,-1.870884583000000134e+01,-1.223631470197721427e+01
3.808784999999999854e+03,-1.868318332999999853e+01,-1.222506174647817012e+01
3.809748999999999796e+03,-1.865228749999999991e+01,-1.222165013450525350e+01
3.810713000000000193e+03,-1.863145417000000137e+01,-1.223871700370737159e+01
3.811677000000000135e+03,-1.862593332999999873e+01,-1.228023303988623383e+01
3.812641999999999825e+03,-1.862754166999999939e+01,-1.233848655918282411e+01
3.813606000000000222e+03,-1.861807500000000104e+01,-1.239704311890647759e+01
3.814570000000000164e+03,-1.857879583000000068e+01,-1.243955872068723068e+01
3.815534000000000106e+03,-1.850173333000000042e+01,-1.245953841160954667e+01
3.816498999999999796e+03,-1.839749167000000085e+01,-1.246648099738652249e+01
3.817463000000000193e+03,-1.829284167000000139e+01,-1.248350385297297294e+01
3.818427000000000135e+03,-1.821837916999999862e+01,-1.253654251925009433e+01
3.819391999999999825e+03,-1.819192500000000123e+01,-1.264063078071287904e+01
3.820356000000000222e+03,-1.820891667000000069e+01,-1.279124758084805791e+01
3.821320000000000164e+03,-1.824562917000000084e+01,-1.296787671515865625e+01
3.822284000000000106e+03,-1.827381249999999824e+01,-1.314576448679158993e+01
3.823248999999999796e+03,-1.827689167000000126e+01,-1.330977635954124949e+01
3.824213000000000193e+03,-1.825724999999999909e+01,-1.345994321049014353e+01
3.825177000000000135e+03,-1.823034167000000139e+01,-1.360842010161280768e+01
3.826141000000000076e+03,-1.821293749999999889e+01,-1.376876034792700310e+01
3.827105000000000018e+03,-1.821235000000000070e+01,-1.394677759312616949e+01
3.828070000000000164e+03,-1.822254999999999825e+01,-1.413683695571113397e+01
3.829034000000000106e+03,-1.822704583000000156e+01,-1.432368082337113258e+01
3.829998000000000047e+03,-1.820753333000000040e+01,-1.449135006007051985e+01
3.830961999999999989e+03,-1.815460416999999893e+01,-1.463151689697004976e+01
3.831927000000000135e+03,-1.807406250000000014e+01,-1.474926379343832927e+01
3.832891000000000076e+03,-1.798553749999999951e+01,-1.486130698976125153e+01
3.833855000000000018e+03,-1.791382499999999922e+01,-1.498943167119328024e+01
3.834820000000000164e+03,-1.787812083000000030e+01,-1.515062382945562547e+01
3.835784000000000106e+03,-1.788419999999999987e+01,-1.534943474265876517e+01
3.836748000000000047e+03,-1.792262917000000044e+01,-1.557758197149931867e+01
3.837711999999999989e+03,-1.797447500000000176e+01,-1.581852962661813145e+01
3.838677000000000135e+03,-1.802267082999999914e+01,-1.605742229952768696e+01
3.839641000000000076e+03,-1.806156667000000127e+01,-1.628798938022726972e+01
3.840605000000000018e+03,-1.809789999999999921e+01,-1.651489038535164511e+01
3.841568999999999960e+03,-1.814286249999999967e+01,-1.674641324821449473e+01
3.842532999999999902e+03,-1.820179999999999865e+01,-1.698641779883655190e+01
3.843498000000000047e+03,-1.826959167000000051e+01,-1.723029568322254335e+01
3.844461999999999989e+03,-1.833295417000000072e+01,-1.746569155539806673e+01
3.845425999999999931e+03,-1.837732499999999902e+01,-1.767981270209229194e+01
3.846389999999999873e+03,-1.839413749999999936e+01,-1.786468616132887988e+01
3.847355000000000018e+03,-1.838435833000000130e+01,-1.802074039283552054e+01
3.848318999999999960e+03,-1.835664583000000150e+01,-1.815506801285510363e+01
3.849282999999999902e+03,-1.832325000000000159e+01,-1.827887478890703221e+01
3.850248000000000047e+03,-1.829589999999999961e+01,-1.840337177662207324e+01
3.851211999999999989e+03,-1.828394583000000040e+01,-1.853738358709695788e+01
3.852175999999999931e+03,-1.829398750000000007e+01,-1.868764105270275167e+01
3.853139999999999873e+03,-1.833049583000000027e+01,-1.885842767551211097e+01
3.854103999999999814e+03,-1.839556250000000048e+01,-1.905138435080065662e+01
3.855068999999999960e+03,-1.848762500000000131e+01,-1.926505461425530896e+01
3.856032999999999902e+03,-1.860142082999999857e+01,-1.949382670072371226e+01
3.856996999999999844e+03,-1.872847499999999954e+01,-1.972974222664732125e+01
3.857960999999999785e+03,-1.885857916999999873e+01,-1.996263416397538393e+01
3.858925999999999931e+03,-1.898038332999999867e+01,-2.018156360458150544e+01
3.859889999999999873e+03,-1.908228749999999962e+01,-2.037525311985028154e+01
3.860853999999999814e+03,-1.915547499999999914e+01,-2.053610199158557847e+01
3.861818000000000211e+03,-1.919798332999999957e+01,-2.066313803635727453e+01
3.862782999999999902e+03,-1.921890000000000143e+01,-2.076521971800498179e+01
3.863746999999999844e+03,-1.923694167000000022e+01,-2.085916434719223744e+01
3.864710999999999785e+03,-1.927330832999999899e+01,-2.096386359628539608e+01
3.865675999999999931e+03,-1.934159166999999968e+01,-2.109183213404686796e+01
3.866639999999999873e+03,-1.944257916999999836e+01,-2.124414199086347921e+01
3.867603999999999814e+03,-1.956598333000000167e+01,-2.141225577463980656e+01
3.868568000000000211e+03,-1.969678332999999881e+01,-2.158298684903560982e+01
3.869532000000000153e+03,-1.982249167000000156e+01,-2.174513441937050473e+01
3.870496999999999844e+03,-1.993818333000000109e+01,-2.189424512606882800e+01
3.871460999999999785e+03,-2.004738749999999925e+01,-2.203263136459010596e+01
3.872425000000000182e+03,-2.015757500000000135e+01,-2.216652230092589448e+01
3.873389000000000124e+03,-2.027382916999999907e+01,-2.230029321986604529e+01
3.874353999999999814e+03,-2.039557500000000090e+01,-2.243388777980459992e+01
3.875318000000000211e+03,-2.051757917000000120e+01,-2.256293323253538929e+01
3.876282000000000153e+03,-2.063377499999999998e+01,-2.268243319332013286e+01
3.877246999999999844e+03,-2.074062916999999828e+01,-2.278944983824106885e+01
3.878210999999999785e+03,-2.083865833000000123e+01,-2.288419264275531972e+01
3.879175000000000182e+03,-2.093116249999999923e+01,-2.296944258237320113e+01
3.880139000000000124e+03,-2.102090000000000103e+01,-2.304733922778489230e+01
3.881103999999999814e+03,-2.110698332999999849e+01,-2.311717493447857308e+01
3.882068000000000211e+03,-2.118461250000000007e+01,-2.317498569073786996e+01
3.883032000000000153e+03,-2.124826666999999958e+01,-2.321678635747344543e+01
3.883996000000000095e+03,-2.129712917000000161e+01,-2.324280189283976483e+01
3.884960000000000036e+03,-2.133884167000000076e+01,-2.326052735565365381e+01
3.885925000000000182e+03,-2.138822083000000163e+01,-2.328342916528607631e+01
3.886889000000000124e+03,-2.146079166999999899e+01,-2.332529582257183165e+01
3.887853000000000065e+03,-2.156471666999999925e+01,-2.339323403841117965e+01
3.888817000000000007e+03,-2.169549166999999912e+01,-2.348310911446380800e+01
3.889782000000000153e+03,-2.183693750000000122e+01,-2.358053248547812331e+01
3.890746000000000095e+03,-2.196761250000000132e+01,-2.366624822289124808e+01
3.891710000000000036e+03,-2.206990417000000093e+01,-2.372473814666999559e+01
3.892675000000000182e+03,-2.213790832999999836e+01,-2.375067784003638138e+01
3.893639000000000124e+03,-2.217927083000000010e+01,-2.375052910829398911e+01
3.894603000000000065e+03,-2.220960416999999865e+01,-2.373792475524906109e+01
3.895567000000000007e+03,-2.224324582999999933e+01,-2.372552142046838597e+01
3.896530999999999949e+03,-2.228547083000000129e+01,-2.371835023102161699e+01
3.897496000000000095e+03,-2.233082083000000040e+01,-2.371202497074706628e+01
3.898460000000000036e+03,-2.236706249999999940e+01,-2.369627647507298107e+01
3.899423999999999978e+03,-2.238285000000000124e+01,-2.366190918495037820e+01
3.900387999999999920e+03,-2.237642917000000153e+01,-2.360836283209503250e+01
3.901353000000000065e+03,-2.236027916999999832e+01,-2.354714256811233497e+01
3.902317000000000007e+03,-2.235671667000000085e+01,-2.349761431151321389e+01
3.903280999999999949e+03,-2.238409167000000011e+01,-2.347539680834104914e+01
3.904244999999999891e+03,-2.244471250000000140e+01,-2.348248804637451315e+01
3.905210000000000036e+03,-2.252301667000000052e+01,-2.350580673166938084e+01
3.906173999999999978e+03,-2.259570417000000120e+01,-2.352516268425991441e+01
3.907137999999999920e+03,-2.264481667000000087e+01,-2.352452736896044527e+01
3.908103000000000065e+03,-2.266569167000000107e+01,-2.349937852917588899e+01
3.909067000000000007e+03,-2.266741250000000107e+01,-2.345739177026874600e+01
3.910030999999999949e+03,-2.266609582999999972e+01,-2.341258745264441643e+01
3.910994999999999891e+03,-2.267547499999999872e+01,-2.337684417854838870e+01
3.911958999999999833e+03,-2.269844167000000112e+01,-2.335265146689479465e+01
3.912923999999999978e+03,-2.272495417000000018e+01,-2.333099298210875006e+01
3.913887999999999920e+03,-2.273627916999999954e+01,-2.329541766803259506e+01
3.914851999999999862e+03,-2.271452916999999871e+01,-2.323051337516757897e+01
3.915815999999999804e+03,-2.265346249999999984e+01,-2.313140563743031919e+01
3.916780999999999949e+03,-2.256429999999999936e+01,-2.300853391590823804e+01
3.917744999999999891e+03,-2.247268749999999926e+01,-2.288488899552242728e+01
3.918708999999999833e+03,-2.240592917000000028e+01,-2.278456070864904248e+01
3.919672999999999774e+03,-2.237905416999999986e+01,-2.272116036133525085e+01
3.920637999999999920e+03,-2.238822916999999890e+01,-2.269180009148201194e+01
3.921601999999999862e+03,-2.241492917000000062e+01,-2.268058459691502549e+01
3.922565999999999804e+03,-2.243718750000000028e+01,-2.266803505314675959e+01
3.923530999999999949e+03,-2.244084583000000066e+01,-2.264132295352181146e+01
3.924494999999999891e+03,-2.242561249999999973e+01,-2.259974124623407121e+01
3.925458999999999833e+03,-2.240303749999999994e+01,-2.255289683103498177e+01
3.926422999999999774e+03,-2.238788750000000149e+01,-2.251328156684784787e+01
3.927387000000000171e+03,-2.238788750000000149e+01,-2.248757243511420256e+01
3.928351999999999862e+03,-2.239897500000000008e+01,-2.247210592134128859e+01
3.929315999999999804e+03,-2.240714583000000104e+01,-2.245476703365498494e+01
3.930280000000000200e+03,-2.239686667000000142e+01,-2.242194102784370457e+01
3.931244000000000142e+03,-2.235996250000000174e+01,-2.236661629004286311e+01
3.932208999999999833e+03,-2.230099583000000152e+01,-2.229270988098245354e+01
3.933172999999999774e+03,-2.223479582999999948e+01,-2.221304252872440088e+01
3.934137000000000171e+03,-2.217693750000000108e+01,-2.214087136204273776e+01
3.935101000000000113e+03,-2.213352499999999878e+01,-2.208140017405784050e+01
3.936065999999999804e+03,-2.209704166999999941e+01,-2.202802537219553614e+01
3.937030000000000200e+03,-2.205083750000000009e+01,-2.196629957007870360e+01
3.937994000000000142e+03,-2.197906667000000169e+01,-2.188240398234183459e+01
3.938958000000000084e+03,-2.187649167000000006e+01,-2.177215806594493941e+01
3.939922999999999774e+03,-2.175346667000000167e+01,-2.164525754476535369e+01
3.940887000000000171e+03,-2.163371250000000146e+01,-2.152331769597167366e+01
3.941851000000000113e+03,-2.154396666999999965e+01,-2.143010571314147938e+01
3.942815000000000055e+03,-2.150084582999999938e+01,-2.138043014069814163e+01
3.943780000000000200e+03,-2.150241249999999837e+01,-2.137252680189774523e+01
3.944744000000000142e+03,-2.152917499999999862e+01,-2.138903854156014006e+01
3.945708000000000084e+03,-2.155406667000000098e+01,-2.140553985708711693e+01
3.946672000000000025e+03,-2.155520832999999925e+01,-2.140181786841461786e+01
3.947637000000000171e+03,-2.152402500000000174e+01,-2.136962717933806388e+01
3.948601000000000113e+03,-2.146721666999999911e+01,-2.131430053497069110e+01
3.949565000000000055e+03,-2.140051250000000138e+01,-2.124954065023531413e+01
3.950528999999999996e+03,-2.133939583000000084e+01,-2.118918010247277550e+01
3.951494000000000142e+03,-2.129138749999999902e+01,-2.114037889978688511e+01
3.952458000000000084e+03,-2.125474583000000095e+01,-2.110230386097757815e+01
3.953422000000000025e+03,-2.122265416999999843e+01,-2.106944111024199984e+01
3.954385999999999967e+03,-2.118994166999999962e+01,-2.103740668600775265e+01
3.955351000000000113e+03,-2.115705416999999855e+01,-2.100645415324406073e+01
3.956315000000000055e+03,-2.112954999999999828e+01,-2.098122761032364281e+01
3.957278999999999996e+03,-2.111374166999999957e+01,-2.096677256006947587e+01
3.958242999999999938e+03,-2.111091250000000130e+01,-2.096394302362902451e+01
3.959208000000000084e+03,-2.111540000000000106e+01,-2.096748528173795023e+01
3.960172000000000025e+03,-2.111674999999999969e+01,-2.096818129697378552e+01
3.961135999999999967e+03,-2.110600000000000165e+01,-2.095814242037619479e+01
3.962099999999999909e+03,-2.108118333000000177e+01,-2.093573570113777649e+01
3.963065000000000055e+03,-2.104920832999999902e+01,-2.090705187661633602e+01
3.964028999999999996e+03,-2.102222916999999924e+01,-2.088272784933203852e+01
3.964992999999999938e+03,-2.101018333000000027e+01,-2.087144218088758763e+01
3.965958000000000084e+03,-2.101482916999999873e+01,-2.087455497683540528e+01
3.966922000000000025e+03,-2.102785833000000082e+01,-2.088474227064212840e+01
3.967885999999999967e+03,-2.103588333000000077e+01,-2.089014830647483834e+01
3.968849999999999909e+03,-2.102827500000000072e+01,-2.088157617183733450e+01
3.969813999999999851e+03,-2.100454999999999828e+01,-2.085879489552941379e+01
3.970778999999999996e+03,-2.097583333000000039e+01,-2.083199189559792330e+01
3.971742999999999938e+03,-2.096049999999999969e+01,-2.081766173280158583e+01
3.972706999999999880e+03,-2.097460416999999921e+01,-2.083015554920661927e+01
3.973670999999999822e+03,-2.102342082999999917e+01,-2.087419004941758871e+01
3.974635999999999967e+03,-2.109866667000000007e+01,-2.094241976144665429e+01
3.975599999999999909e+03,-2.118301667000000066e+01,-2.101927978176339806e+01
3.976563999999999851e+03,-2.125948332999999835e+01,-2.108951235682450687e+01
3.977527999999999793e+03,-2.132016666999999899e+01,-2.114576232885514173e+01
3.978492999999999938e+03,-2.136931666999999990e+01,-2.119156703183778134e+01
3.979456999999999880e+03,-2.141959999999999908e+01,-2.123780930837429537e+01
3.980420999999999822e+03,-2.148319167000000007e+01,-2.129514654790773065e+01
3.981385000000000218e+03,-2.156364999999999910e+01,-2.136650117837480067e+01
3.982349999999999909e+03,-2.165265833000000129e+01,-2.144451032826201242e+01
3.983313999999999851e+03,-2.173457499999999953e+01,-2.151520136224980817e+01
